"ExcelRow","TipoActivo","Condicion","Antiguedad","Ubicacion","AlturaLibre","AlturaPuerta","Parqueadero","IndiceParqueaderos","AreaVendible","ViasAcceso","CertificacionSostenibilidad","Subarriendo","ExcelComercializacion","ExcelRestitucion","ExcelNormativo","ExcelAmbiental","ExcelGeneral","ExcelLeasingFinanciero","ExcelPlanFlexible","ReglasDRLAplicadas","DeltaRiesgo","ClasificacionDerivada","RequiereRevisionManual","AccionDerivada"
"7100","BODEGA","NUEVO","","ZONA_INDUSTRIAL","TRIPLE_ALTURA","MENOR_3_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7101","BODEGA","NUEVO","","OTRA_UBICACION","TRIPLE_ALTURA","MENOR_3_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","9","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7102","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","MENOR_7","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7103","BODEGA","NUEVO","","ZONA_FRANCA","MENOR_7","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","4","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7104","BODEGA","NUEVO","","ZONA_INDUSTRIAL","MENOR_7","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","11","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7105","BODEGA","NUEVO","","OTRA_UBICACION","MENOR_7","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","19","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7106","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","DOBLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-17","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7107","BODEGA","NUEVO","","ZONA_FRANCA","DOBLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-14","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7108","BODEGA","NUEVO","","ZONA_INDUSTRIAL","DOBLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-7","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7109","BODEGA","NUEVO","","OTRA_UBICACION","DOBLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7110","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","TRIPLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-19","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7111","BODEGA","NUEVO","","ZONA_FRANCA","TRIPLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-16","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7112","BODEGA","NUEVO","","ZONA_INDUSTRIAL","TRIPLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-9","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7113","BODEGA","NUEVO","","OTRA_UBICACION","TRIPLE_ALTURA","ENTRE_3_5_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Entre 3 5 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7114","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","MENOR_7","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7115","BODEGA","NUEVO","","ZONA_FRANCA","MENOR_7","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","2","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7116","BODEGA","NUEVO","","ZONA_INDUSTRIAL","MENOR_7","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","9","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7117","BODEGA","NUEVO","","OTRA_UBICACION","MENOR_7","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","17","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7118","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","DOBLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-19","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7119","BODEGA","NUEVO","","ZONA_FRANCA","DOBLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-16","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7120","BODEGA","NUEVO","","ZONA_INDUSTRIAL","DOBLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-9","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7121","BODEGA","NUEVO","","OTRA_UBICACION","DOBLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7122","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","TRIPLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-21","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7123","BODEGA","NUEVO","","ZONA_FRANCA","TRIPLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-18","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7124","BODEGA","NUEVO","","ZONA_INDUSTRIAL","TRIPLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-11","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7125","BODEGA","NUEVO","","OTRA_UBICACION","TRIPLE_ALTURA","MAYOR_4_5","SI","ENTRE_50_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Bajo","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Concepto Favorable","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Triple | Bodega Matrix - Access Door Mayor 4 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix Final Classification Favorable","-3","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7126","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","MENOR_7","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Alto","Bajo","Medio","Bajo","Medio","Requiere concepto especialista","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","17","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7127","BODEGA","NUEVO","","ZONA_FRANCA","MENOR_7","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Alto","Bajo","Medio","Bajo","Medio","Requiere concepto especialista","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","20","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7128","BODEGA","NUEVO","","ZONA_INDUSTRIAL","MENOR_7","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Alto","Bajo","Medio","Bajo","Medio","Requiere concepto especialista","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Medium","27","MEDIO","true","REQUIERE_CONCEPTO_ESPECIALISTA"
"7129","BODEGA","NUEVO","","OTRA_UBICACION","MENOR_7","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Alto","Bajo","Medio","Bajo","Medio","Requiere concepto especialista","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Menor 7 | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Medium","35","MEDIO","true","REQUIERE_CONCEPTO_ESPECIALISTA"
"7130","BODEGA","NUEVO","","PARQUE_INDUSTRIAL","DOBLE_ALTURA","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Parque | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","-1","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7131","BODEGA","NUEVO","","ZONA_FRANCA","DOBLE_ALTURA","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Franca | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","2","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7132","BODEGA","NUEVO","","ZONA_INDUSTRIAL","DOBLE_ALTURA","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Zona Industrial | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","9","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
"7133","BODEGA","NUEVO","","OTRA_UBICACION","DOBLE_ALTURA","MENOR_3_5","SI","MAYOR_100","ENTRE_500_1000","VIA_SECUNDARIA_BUENAS","","","Medio","Bajo","Medio","Bajo","Bajo","Concepto Favorable","Requiere concepto especialista","Bodega Matrix - Condition New | Bodega Matrix - Location Otra | Bodega Matrix - Height Doble | Bodega Matrix - Access Door Menor 3 5 | Bodega Matrix - Area Entre 500 1000 | Bodega Matrix - Access Road Secondary Good | Bodega Matrix - Parking Availability Yes | Bodega Matrix - Parking Index Mayor 100 | Bodega Matrix Final Classification Favorable","17","FAVORABLE","false","APPROVE_OR_FAVORABLE_CONCEPT"
